unit_id,batch_id,checkpoint_id,checkpoint_name,result,tested_date,tester_id
UNIT-43646,BATCH-2026-03059,6,Connectivity,Pass,2026-09-26,TEST024
UNIT-43647,BATCH-2026-03059,3,Speaker,Pass,2026-09-22,TEST037
UNIT-43648,BATCH-2026-03059,5,Screen,Pass,2026-09-24,TEST042
UNIT-43649,BATCH-2026-03059,3,Speaker,Pass,2026-09-24,TEST024
UNIT-43650,BATCH-2026-03059,1,Electrical,Pass,2026-09-29,TEST022
UNIT-43651,BATCH-2026-03059,8,Final,Pass,2026-09-23,TEST019
UNIT-43652,BATCH-2026-03059,1,Electrical,Pass,2026-09-24,TEST042
UNIT-43653,BATCH-2026-03059,3,Speaker,Pass,2026-09-27,TEST004
UNIT-43654,BATCH-2026-03059,4,Battery,Pass,2026-09-29,TEST050
UNIT-43655,BATCH-2026-03059,1,Electrical,Pass,2026-09-22,TEST032
UNIT-43656,BATCH-2026-03059,3,Speaker,Pass,2026-09-24,TEST041
UNIT-43657,BATCH-2026-03059,4,Battery,Pass,2026-09-24,TEST007
UNIT-43658,BATCH-2026-03059,1,Electrical,Pass,2026-09-28,TEST006
UNIT-43659,BATCH-2025-03060,5,Screen,Pass,2025-02-21,TEST034
UNIT-43660,BATCH-2025-03060,3,Speaker,Pass,2025-02-24,TEST012
UNIT-43661,BATCH-2025-03060,1,Electrical,Pass,2025-02-24,TEST050
UNIT-43662,BATCH-2025-03060,2,Camera,Pass,2025-02-25,TEST017
UNIT-43663,BATCH-2025-03060,2,Camera,Pass,2025-02-26,TEST033
UNIT-43664,BATCH-2025-03060,5,Screen,Pass,2025-02-24,TEST025
UNIT-43665,BATCH-2025-03060,3,Speaker,Pass,2025-02-27,TEST030
UNIT-43666,BATCH-2025-03060,1,Electrical,Pass,2025-02-21,TEST035
UNIT-43667,BATCH-2025-03060,4,Battery,Pass,2025-02-24,TEST046
UNIT-43668,BATCH-2025-03060,7,Thermal,Pass,2025-02-24,TEST009
UNIT-43669,BATCH-2025-03060,7,Thermal,Pass,2025-02-21,TEST038
UNIT-43670,BATCH-2025-03060,5,Screen,Pass,2025-02-26,TEST041
UNIT-43671,BATCH-2025-03060,6,Connectivity,Pass,2025-02-20,TEST012
UNIT-43672,BATCH-2025-03060,8,Final,Fail,2025-02-21,TEST033
UNIT-43673,BATCH-2025-03060,7,Thermal,Pass,2025-02-23,TEST007
UNIT-43674,BATCH-2026-03061,7,Thermal,Pass,2026-06-28,TEST007
UNIT-43675,BATCH-2026-03061,7,Thermal,Pass,2026-07-01,TEST039
UNIT-43676,BATCH-2026-03061,3,Speaker,Pass,2026-07-01,TEST032
UNIT-43677,BATCH-2026-03061,6,Connectivity,Pass,2026-07-01,TEST030
UNIT-43678,BATCH-2026-03061,3,Speaker,Pass,2026-06-24,TEST036
UNIT-43679,BATCH-2026-03061,7,Thermal,Pass,2026-06-24,TEST002
UNIT-43680,BATCH-2026-03061,6,Connectivity,Pass,2026-06-28,TEST024
UNIT-43681,BATCH-2026-03061,6,Connectivity,Pass,2026-06-30,TEST009
UNIT-43682,BATCH-2026-03061,2,Camera,Pass,2026-07-01,TEST015
UNIT-43683,BATCH-2026-03061,8,Final,Pass,2026-06-30,TEST050
UNIT-43684,BATCH-2026-03061,7,Thermal,Pass,2026-06-27,TEST026
UNIT-43685,BATCH-2026-03061,4,Battery,Pass,2026-06-28,TEST022
UNIT-43686,BATCH-2026-03061,1,Electrical,Pass,2026-06-25,TEST037
UNIT-43687,BATCH-2026-03061,2,Camera,Pass,2026-07-01,TEST032
UNIT-43688,BATCH-2026-03061,2,Camera,Pass,2026-06-24,TEST002
UNIT-43689,BATCH-2026-03061,7,Thermal,Pass,2026-06-26,TEST035
UNIT-43690,BATCH-2026-03061,1,Electrical,Pass,2026-06-27,TEST043
UNIT-43691,BATCH-2026-03061,7,Thermal,Pass,2026-06-28,TEST017
UNIT-43692,BATCH-2026-03062,6,Connectivity,Pass,2026-07-05,TEST019
UNIT-43693,BATCH-2026-03062,5,Screen,Pass,2026-07-11,TEST001
UNIT-43694,BATCH-2026-03062,8,Final,Pass,2026-07-09,TEST027
UNIT-43695,BATCH-2026-03062,5,Screen,Pass,2026-07-10,TEST041
UNIT-43696,BATCH-2026-03062,2,Camera,Pass,2026-07-07,TEST021
UNIT-43697,BATCH-2026-03062,3,Speaker,Pass,2026-07-11,TEST022
UNIT-43698,BATCH-2026-03062,1,Electrical,Pass,2026-07-09,TEST019
UNIT-43699,BATCH-2026-03062,8,Final,Pass,2026-07-05,TEST044
UNIT-43700,BATCH-2026-03062,8,Final,Pass,2026-07-10,TEST033
UNIT-43701,BATCH-2026-03062,4,Battery,Pass,2026-07-05,TEST049
UNIT-43702,BATCH-2026-03062,2,Camera,Pass,2026-07-06,TEST015
UNIT-43703,BATCH-2026-03062,4,Battery,Pass,2026-07-11,TEST014
UNIT-43704,BATCH-2025-03063,2,Camera,Pass,2025-07-08,TEST002
UNIT-43705,BATCH-2025-03063,8,Final,Pass,2025-07-08,TEST040
UNIT-43706,BATCH-2025-03063,8,Final,Pass,2025-07-13,TEST046
UNIT-43707,BATCH-2025-03063,2,Camera,Pass,2025-07-08,TEST014
UNIT-43708,BATCH-2025-03063,8,Final,Pass,2025-07-14,TEST038
UNIT-43709,BATCH-2025-03063,3,Speaker,Pass,2025-07-10,TEST004
UNIT-43710,BATCH-2025-03063,1,Electrical,Pass,2025-07-11,TEST025
UNIT-43711,BATCH-2025-03063,3,Speaker,Pass,2025-07-08,TEST008
UNIT-43712,BATCH-2025-03063,5,Screen,Pass,2025-07-10,TEST037
UNIT-43713,BATCH-2025-03063,5,Screen,Pass,2025-07-12,TEST016
UNIT-43714,BATCH-2025-03063,4,Battery,Pass,2025-07-14,TEST042
UNIT-43715,BATCH-2025-03063,3,Speaker,Pass,2025-07-11,TEST004
UNIT-43716,BATCH-2025-03063,2,Camera,Pass,2025-07-08,TEST016
UNIT-43717,BATCH-2025-03063,8,Final,Pass,2025-07-09,TEST016
UNIT-43718,BATCH-2025-03063,8,Final,Pass,2025-07-13,TEST038
UNIT-43719,BATCH-2025-03063,7,Thermal,Pass,2025-07-08,TEST038
UNIT-43720,BATCH-2026-03064,6,Connectivity,Fail,2026-03-31,TEST017
UNIT-43721,BATCH-2026-03064,3,Speaker,Pass,2026-04-07,TEST025
UNIT-43722,BATCH-2026-03064,4,Battery,Pass,2026-04-05,TEST013
UNIT-43723,BATCH-2026-03064,5,Screen,Pass,2026-04-06,TEST036
UNIT-43724,BATCH-2026-03064,1,Electrical,Pass,2026-04-04,TEST041
UNIT-43725,BATCH-2026-03064,7,Thermal,Pass,2026-03-31,TEST031
UNIT-43726,BATCH-2026-03064,2,Camera,Pass,2026-04-04,TEST039
UNIT-43727,BATCH-2026-03064,8,Final,Pass,2026-04-03,TEST004
UNIT-43728,BATCH-2026-03064,5,Screen,Pass,2026-03-31,TEST036
UNIT-43729,BATCH-2026-03064,5,Screen,Pass,2026-04-07,TEST043
UNIT-43730,BATCH-2026-03064,3,Speaker,Pass,2026-04-04,TEST029
UNIT-43731,BATCH-2026-03064,2,Camera,Pass,2026-04-07,TEST050
UNIT-43732,BATCH-2026-03064,4,Battery,Pass,2026-04-05,TEST020
UNIT-43733,BATCH-2026-03065,1,Electrical,Pass,2026-09-06,TEST026
UNIT-43734,BATCH-2026-03065,4,Battery,Pass,2026-09-04,TEST039
UNIT-43735,BATCH-2026-03065,8,Final,Pass,2026-09-04,TEST019
UNIT-43736,BATCH-2026-03065,8,Final,Pass,2026-08-31,TEST021
UNIT-43737,BATCH-2026-03065,2,Camera,Fail,2026-09-07,TEST048
UNIT-43738,BATCH-2026-03065,7,Thermal,Pass,2026-09-01,TEST003
UNIT-43739,BATCH-2026-03065,7,Thermal,Pass,2026-09-04,TEST032
UNIT-43740,BATCH-2026-03065,8,Final,Pass,2026-09-04,TEST034
UNIT-43741,BATCH-2026-03065,8,Final,Pass,2026-09-07,TEST045
UNIT-43742,BATCH-2026-03065,6,Connectivity,Pass,2026-09-07,TEST013
UNIT-43743,BATCH-2026-03065,5,Screen,Pass,2026-09-02,TEST044
UNIT-43744,BATCH-2026-03065,1,Electrical,Pass,2026-09-04,TEST037
UNIT-43745,BATCH-2026-03066,4,Battery,Pass,2026-08-17,TEST028
UNIT-43746,BATCH-2026-03066,3,Speaker,Pass,2026-08-23,TEST027
UNIT-43747,BATCH-2026-03066,2,Camera,Pass,2026-08-22,TEST037
UNIT-43748,BATCH-2026-03066,1,Electrical,Pass,2026-08-18,TEST011
UNIT-43749,BATCH-2026-03066,5,Screen,Pass,2026-08-19,TEST029
UNIT-43750,BATCH-2026-03066,4,Battery,Pass,2026-08-18,TEST016
UNIT-43751,BATCH-2026-03066,1,Electrical,Pass,2026-08-16,TEST019
UNIT-43752,BATCH-2026-03066,8,Final,Pass,2026-08-22,TEST026
UNIT-43753,BATCH-2026-03066,5,Screen,Pass,2026-08-23,TEST011
UNIT-43754,BATCH-2026-03066,1,Electrical,Pass,2026-08-21,TEST022
UNIT-43755,BATCH-2026-03066,1,Electrical,Pass,2026-08-20,TEST035
UNIT-43756,BATCH-2026-03066,3,Speaker,Pass,2026-08-19,TEST024
UNIT-43757,BATCH-2026-03066,6,Connectivity,Pass,2026-08-23,TEST030
UNIT-43758,BATCH-2025-03067,7,Thermal,Pass,2025-07-20,TEST041
UNIT-43759,BATCH-2025-03067,1,Electrical,Pass,2025-07-26,TEST008
UNIT-43760,BATCH-2025-03067,2,Camera,Pass,2025-07-24,TEST008
UNIT-43761,BATCH-2025-03067,6,Connectivity,Pass,2025-07-25,TEST014
UNIT-43762,BATCH-2025-03067,5,Screen,Pass,2025-07-26,TEST025
UNIT-43763,BATCH-2025-03067,6,Connectivity,Pass,2025-07-20,TEST027
UNIT-43764,BATCH-2025-03067,6,Connectivity,Pass,2025-07-21,TEST044
UNIT-43765,BATCH-2025-03067,3,Speaker,Pass,2025-07-23,TEST026
UNIT-43766,BATCH-2025-03067,1,Electrical,Pass,2025-07-26,TEST025
UNIT-43767,BATCH-2026-03068,3,Speaker,Pass,2026-03-31,TEST046
UNIT-43768,BATCH-2026-03068,6,Connectivity,Pass,2026-03-30,TEST004
UNIT-43769,BATCH-2026-03068,1,Electrical,Pass,2026-04-02,TEST001
UNIT-43770,BATCH-2026-03068,6,Connectivity,Pass,2026-03-29,TEST040
UNIT-43771,BATCH-2026-03068,8,Final,Pass,2026-03-27,TEST028
UNIT-43772,BATCH-2026-03068,5,Screen,Pass,2026-04-02,TEST039
UNIT-43773,BATCH-2026-03068,7,Thermal,Fail,2026-03-28,TEST028
UNIT-43774,BATCH-2026-03068,2,Camera,Pass,2026-03-31,TEST001
UNIT-43775,BATCH-2026-03068,5,Screen,Pass,2026-03-31,TEST039
UNIT-43776,BATCH-2026-03068,8,Final,Pass,2026-03-31,TEST030
UNIT-43777,BATCH-2026-03068,1,Electrical,Pass,2026-03-27,TEST036
UNIT-43778,BATCH-2026-03068,1,Electrical,Pass,2026-04-02,TEST034
UNIT-43779,BATCH-2026-03068,8,Final,Pass,2026-03-30,TEST027
UNIT-43780,BATCH-2026-03068,3,Speaker,Pass,2026-03-27,TEST022
UNIT-43781,BATCH-2026-03068,2,Camera,Pass,2026-04-02,TEST029
UNIT-43782,BATCH-2026-03068,4,Battery,Pass,2026-03-26,TEST006
UNIT-43783,BATCH-2026-03068,8,Final,Pass,2026-03-31,TEST024
UNIT-43784,BATCH-2026-03068,5,Screen,Pass,2026-04-01,TEST019
UNIT-43785,BATCH-2026-03069,3,Speaker,Pass,2026-08-08,TEST046
UNIT-43786,BATCH-2026-03069,1,Electrical,Pass,2026-08-07,TEST020
UNIT-43787,BATCH-2026-03069,2,Camera,Pass,2026-08-11,TEST045
UNIT-43788,BATCH-2026-03069,6,Connectivity,Pass,2026-08-06,TEST038
UNIT-43789,BATCH-2026-03069,3,Speaker,Pass,2026-08-06,TEST050
UNIT-43790,BATCH-2026-03069,3,Speaker,Pass,2026-08-07,TEST006
UNIT-43791,BATCH-2026-03069,5,Screen,Pass,2026-08-06,TEST034
UNIT-43792,BATCH-2026-03069,8,Final,Pass,2026-08-11,TEST019
UNIT-43793,BATCH-2026-03069,2,Camera,Pass,2026-08-10,TEST032
UNIT-43794,BATCH-2026-03069,2,Camera,Pass,2026-08-07,TEST041
UNIT-43795,BATCH-2026-03069,8,Final,Pass,2026-08-09,TEST043
UNIT-43796,BATCH-2026-03069,4,Battery,Pass,2026-08-12,TEST031
UNIT-43797,BATCH-2026-03069,1,Electrical,Pass,2026-08-08,TEST011
UNIT-43798,BATCH-2026-03069,2,Camera,Pass,2026-08-07,TEST017
UNIT-43799,BATCH-2026-03070,6,Connectivity,Pass,2026-08-29,TEST005
UNIT-43800,BATCH-2026-03070,7,Thermal,Pass,2026-09-03,TEST049
UNIT-43801,BATCH-2026-03070,4,Battery,Fail,2026-09-05,TEST024
UNIT-43802,BATCH-2026-03070,6,Connectivity,Pass,2026-09-02,TEST034
UNIT-43803,BATCH-2026-03070,1,Electrical,Pass,2026-08-30,TEST021
UNIT-43804,BATCH-2026-03070,1,Electrical,Pass,2026-08-29,TEST050
UNIT-43805,BATCH-2026-03070,6,Connectivity,Pass,2026-09-02,TEST050
UNIT-43806,BATCH-2026-03070,7,Thermal,Pass,2026-09-03,TEST008
UNIT-43807,BATCH-2026-03070,2,Camera,Pass,2026-09-01,TEST028
UNIT-43808,BATCH-2026-03070,5,Screen,Pass,2026-09-05,TEST021
UNIT-43809,BATCH-2026-03070,7,Thermal,Pass,2026-09-05,TEST006
UNIT-43810,BATCH-2026-03070,5,Screen,Pass,2026-09-03,TEST002
UNIT-43811,BATCH-2026-03070,1,Electrical,Pass,2026-09-05,TEST020
UNIT-43812,BATCH-2026-03070,1,Electrical,Pass,2026-09-04,TEST025
UNIT-43813,BATCH-2026-03070,8,Final,Pass,2026-09-03,TEST025
UNIT-43814,BATCH-2026-03070,3,Speaker,Pass,2026-09-02,TEST020
UNIT-43815,BATCH-2026-03070,2,Camera,Pass,2026-09-04,TEST010
UNIT-43816,BATCH-2025-03071,1,Electrical,Pass,2025-08-09,TEST028
UNIT-43817,BATCH-2025-03071,1,Electrical,Pass,2025-08-11,TEST009
UNIT-43818,BATCH-2025-03071,2,Camera,Pass,2025-08-15,TEST049
UNIT-43819,BATCH-2025-03071,4,Battery,Pass,2025-08-16,TEST040
UNIT-43820,BATCH-2025-03071,1,Electrical,Pass,2025-08-11,TEST002
UNIT-43821,BATCH-2025-03071,1,Electrical,Pass,2025-08-13,TEST014
UNIT-43822,BATCH-2025-03071,3,Speaker,Pass,2025-08-10,TEST019
UNIT-43823,BATCH-2025-03071,7,Thermal,Pass,2025-08-13,TEST004
UNIT-43824,BATCH-2025-03071,6,Connectivity,Pass,2025-08-12,TEST005
UNIT-43825,BATCH-2025-03071,4,Battery,Pass,2025-08-13,TEST046
UNIT-43826,BATCH-2025-03071,8,Final,Pass,2025-08-09,TEST032
UNIT-43827,BATCH-2025-03071,7,Thermal,Pass,2025-08-11,TEST019
UNIT-43828,BATCH-2025-03071,1,Electrical,Pass,2025-08-10,TEST022
UNIT-43829,BATCH-2025-03071,8,Final,Pass,2025-08-16,TEST043
UNIT-43830,BATCH-2025-03072,3,Speaker,Pass,2025-03-30,TEST020
UNIT-43831,BATCH-2025-03072,5,Screen,Pass,2025-04-02,TEST020
UNIT-43832,BATCH-2025-03072,8,Final,Pass,2025-04-05,TEST036
UNIT-43833,BATCH-2025-03072,3,Speaker,Pass,2025-04-05,TEST027
UNIT-43834,BATCH-2025-03072,5,Screen,Pass,2025-03-31,TEST033
UNIT-43835,BATCH-2025-03072,3,Speaker,Pass,2025-04-02,TEST001
UNIT-43836,BATCH-2025-03072,4,Battery,Pass,2025-04-03,TEST002
UNIT-43837,BATCH-2025-03072,4,Battery,Pass,2025-04-03,TEST004
UNIT-43838,BATCH-2025-03072,4,Battery,Pass,2025-04-05,TEST038
UNIT-43839,BATCH-2025-03072,7,Thermal,Pass,2025-03-29,TEST006
UNIT-43840,BATCH-2025-03072,5,Screen,Fail,2025-04-05,TEST016
UNIT-43841,BATCH-2025-03072,4,Battery,Pass,2025-03-31,TEST002
UNIT-43842,BATCH-2025-03072,4,Battery,Pass,2025-03-31,TEST029
UNIT-43843,BATCH-2025-03073,6,Connectivity,Pass,2025-07-07,TEST034
UNIT-43844,BATCH-2025-03073,8,Final,Fail,2025-07-05,TEST026
UNIT-43845,BATCH-2025-03073,2,Camera,Pass,2025-07-02,TEST043
UNIT-43846,BATCH-2025-03073,3,Speaker,Pass,2025-07-03,TEST040
UNIT-43847,BATCH-2025-03073,2,Camera,Pass,2025-07-04,TEST040
UNIT-43848,BATCH-2025-03073,8,Final,Pass,2025-07-08,TEST023
UNIT-43849,BATCH-2025-03073,3,Speaker,Pass,2025-07-04,TEST046
UNIT-43850,BATCH-2025-03073,4,Battery,Pass,2025-07-07,TEST013
UNIT-43851,BATCH-2025-03073,7,Thermal,Pass,2025-07-05,TEST029
UNIT-43852,BATCH-2025-03073,3,Speaker,Pass,2025-07-07,TEST016
UNIT-43853,BATCH-2025-03073,5,Screen,Pass,2025-07-03,TEST049
UNIT-43854,BATCH-2025-03074,6,Connectivity,Pass,2026-01-10,TEST001
UNIT-43855,BATCH-2025-03074,8,Final,Pass,2026-01-08,TEST021
UNIT-43856,BATCH-2025-03074,8,Final,Pass,2026-01-12,TEST043
UNIT-43857,BATCH-2025-03074,5,Screen,Pass,2026-01-10,TEST034
UNIT-43858,BATCH-2025-03074,2,Camera,Pass,2026-01-12,TEST023
UNIT-43859,BATCH-2025-03074,7,Thermal,Pass,2026-01-08,TEST035
UNIT-43860,BATCH-2025-03074,3,Speaker,Pass,2026-01-12,TEST014
UNIT-43861,BATCH-2025-03074,1,Electrical,Pass,2026-01-10,TEST018
UNIT-43862,BATCH-2025-03074,6,Connectivity,Pass,2026-01-06,TEST008
UNIT-43863,BATCH-2025-03074,4,Battery,Pass,2026-01-08,TEST010
UNIT-43864,BATCH-2025-03074,4,Battery,Pass,2026-01-09,TEST041
UNIT-43865,BATCH-2025-03074,1,Electrical,Pass,2026-01-09,TEST031
UNIT-43866,BATCH-2025-03074,4,Battery,Pass,2026-01-05,TEST015
UNIT-43867,BATCH-2025-03074,2,Camera,Pass,2026-01-06,TEST049
UNIT-43868,BATCH-2025-03074,7,Thermal,Pass,2026-01-11,TEST022
UNIT-43869,BATCH-2025-03074,3,Speaker,Pass,2026-01-08,TEST032
UNIT-43870,BATCH-2025-03074,3,Speaker,Pass,2026-01-06,TEST021
UNIT-43871,BATCH-2025-03074,8,Final,Pass,2026-01-08,TEST041
UNIT-43872,BATCH-2025-03075,7,Thermal,Pass,2025-04-12,TEST049
UNIT-43873,BATCH-2025-03075,8,Final,Pass,2025-04-10,TEST038
UNIT-43874,BATCH-2025-03075,2,Camera,Pass,2025-04-11,TEST033
UNIT-43875,BATCH-2025-03075,1,Electrical,Pass,2025-04-10,TEST044
UNIT-43876,BATCH-2025-03075,6,Connectivity,Pass,2025-04-12,TEST026
UNIT-43877,BATCH-2025-03075,4,Battery,Pass,2025-04-09,TEST047
UNIT-43878,BATCH-2025-03075,4,Battery,Pass,2025-04-13,TEST005
UNIT-43879,BATCH-2025-03075,1,Electrical,Pass,2025-04-09,TEST010
UNIT-43880,BATCH-2025-03075,2,Camera,Pass,2025-04-09,TEST021
UNIT-43881,BATCH-2025-03075,2,Camera,Pass,2025-04-10,TEST038
UNIT-43882,BATCH-2025-03075,6,Connectivity,Pass,2025-04-10,TEST040
UNIT-43883,BATCH-2025-03075,3,Speaker,Pass,2025-04-12,TEST023
UNIT-43884,BATCH-2025-03075,2,Camera,Pass,2025-04-14,TEST005
UNIT-43885,BATCH-2025-03075,2,Camera,Fail,2025-04-14,TEST038
UNIT-43886,BATCH-2026-03076,7,Thermal,Pass,2026-06-30,TEST040
UNIT-43887,BATCH-2026-03076,4,Battery,Pass,2026-07-02,TEST035
UNIT-43888,BATCH-2026-03076,8,Final,Pass,2026-06-29,TEST036
UNIT-43889,BATCH-2026-03076,7,Thermal,Pass,2026-07-03,TEST008
UNIT-43890,BATCH-2026-03076,7,Thermal,Pass,2026-07-04,TEST017
UNIT-43891,BATCH-2026-03076,4,Battery,Pass,2026-07-01,TEST024
UNIT-43892,BATCH-2026-03076,4,Battery,Pass,2026-07-04,TEST021
UNIT-43893,BATCH-2026-03076,8,Final,Pass,2026-06-30,TEST037
UNIT-43894,BATCH-2026-03076,1,Electrical,Pass,2026-07-02,TEST015
UNIT-43895,BATCH-2026-03076,7,Thermal,Pass,2026-06-30,TEST033
UNIT-43896,BATCH-2026-03076,4,Battery,Pass,2026-07-05,TEST034
UNIT-43897,BATCH-2026-03076,5,Screen,Pass,2026-06-28,TEST048
UNIT-43898,BATCH-2026-03076,1,Electrical,Pass,2026-07-02,TEST022
UNIT-43899,BATCH-2026-03076,2,Camera,Pass,2026-06-28,TEST044
UNIT-43900,BATCH-2026-03076,4,Battery,Pass,2026-06-28,TEST040
UNIT-43901,BATCH-2026-03076,8,Final,Pass,2026-07-03,TEST019
UNIT-43902,BATCH-2026-03077,4,Battery,Pass,2026-07-31,TEST035
UNIT-43903,BATCH-2026-03077,2,Camera,Pass,2026-07-28,TEST024
UNIT-43904,BATCH-2026-03077,1,Electrical,Pass,2026-07-28,TEST029
UNIT-43905,BATCH-2026-03077,7,Thermal,Pass,2026-07-31,TEST030
UNIT-43906,BATCH-2026-03077,6,Connectivity,Pass,2026-07-27,TEST044
UNIT-43907,BATCH-2026-03077,8,Final,Pass,2026-08-02,TEST038
UNIT-43908,BATCH-2026-03077,5,Screen,Pass,2026-07-29,TEST031
UNIT-43909,BATCH-2026-03077,7,Thermal,Pass,2026-07-26,TEST041
UNIT-43910,BATCH-2026-03077,2,Camera,Pass,2026-08-01,TEST047
UNIT-43911,BATCH-2026-03077,5,Screen,Pass,2026-07-27,TEST028
UNIT-43912,BATCH-2026-03077,2,Camera,Pass,2026-08-01,TEST004
UNIT-43913,BATCH-2026-03077,2,Camera,Pass,2026-08-02,TEST048
UNIT-43914,BATCH-2026-03077,8,Final,Pass,2026-07-26,TEST003
UNIT-43915,BATCH-2026-03077,7,Thermal,Pass,2026-07-27,TEST048
UNIT-43916,BATCH-2025-03078,6,Connectivity,Fail,2025-10-29,TEST004
UNIT-43917,BATCH-2025-03078,8,Final,Pass,2025-10-30,TEST024
UNIT-43918,BATCH-2025-03078,1,Electrical,Pass,2025-10-27,TEST012
UNIT-43919,BATCH-2025-03078,4,Battery,Pass,2025-10-28,TEST010
UNIT-43920,BATCH-2025-03078,7,Thermal,Pass,2025-10-25,TEST025
UNIT-43921,BATCH-2025-03078,3,Speaker,Pass,2025-10-29,TEST021
UNIT-43922,BATCH-2025-03078,8,Final,Pass,2025-10-30,TEST008
UNIT-43923,BATCH-2025-03078,5,Screen,Fail,2025-10-27,TEST047
UNIT-43924,BATCH-2025-03078,1,Electrical,Pass,2025-10-30,TEST023
UNIT-43925,BATCH-2025-03078,7,Thermal,Pass,2025-10-24,TEST034
UNIT-43926,BATCH-2025-03078,8,Final,Pass,2025-10-30,TEST028
UNIT-43927,BATCH-2025-03078,2,Camera,Pass,2025-10-29,TEST036
UNIT-43928,BATCH-2026-03079,3,Speaker,Pass,2026-09-04,TEST043
UNIT-43929,BATCH-2026-03079,7,Thermal,Pass,2026-09-09,TEST038
UNIT-43930,BATCH-2026-03079,6,Connectivity,Pass,2026-09-07,TEST002
UNIT-43931,BATCH-2026-03079,3,Speaker,Pass,2026-09-05,TEST025
UNIT-43932,BATCH-2026-03079,6,Connectivity,Pass,2026-09-05,TEST019
UNIT-43933,BATCH-2026-03079,5,Screen,Pass,2026-09-08,TEST027
UNIT-43934,BATCH-2026-03079,6,Connectivity,Fail,2026-09-10,TEST038
UNIT-43935,BATCH-2026-03079,5,Screen,Pass,2026-09-09,TEST027
UNIT-43936,BATCH-2026-03079,8,Final,Pass,2026-09-03,TEST042
UNIT-43937,BATCH-2026-03079,2,Camera,Pass,2026-09-07,TEST046
UNIT-43938,BATCH-2026-03079,2,Camera,Pass,2026-09-04,TEST019
UNIT-43939,BATCH-2026-03079,7,Thermal,Pass,2026-09-09,TEST013
UNIT-43940,BATCH-2026-03079,2,Camera,Pass,2026-09-09,TEST045
UNIT-43941,BATCH-2026-03079,2,Camera,Pass,2026-09-04,TEST046
UNIT-43942,BATCH-2026-03079,3,Speaker,Pass,2026-09-04,TEST039
UNIT-43943,BATCH-2026-03079,8,Final,Pass,2026-09-09,TEST035
UNIT-43944,BATCH-2026-03079,3,Speaker,Pass,2026-09-10,TEST010
UNIT-43945,BATCH-2026-03079,3,Speaker,Fail,2026-09-08,TEST016
UNIT-43946,BATCH-2024-03080,1,Electrical,Pass,2024-10-28,TEST044
UNIT-43947,BATCH-2024-03080,6,Connectivity,Pass,2024-10-31,TEST029
UNIT-43948,BATCH-2024-03080,7,Thermal,Pass,2024-10-31,TEST005
UNIT-43949,BATCH-2024-03080,7,Thermal,Pass,2024-10-28,TEST018
UNIT-43950,BATCH-2024-03080,4,Battery,Pass,2024-10-29,TEST013
UNIT-43951,BATCH-2024-03080,2,Camera,Pass,2024-10-26,TEST007
UNIT-43952,BATCH-2024-03080,8,Final,Pass,2024-10-31,TEST034
UNIT-43953,BATCH-2024-03080,5,Screen,Pass,2024-10-31,TEST015
UNIT-43954,BATCH-2024-03080,1,Electrical,Pass,2024-11-01,TEST032
UNIT-43955,BATCH-2024-03080,2,Camera,Pass,2024-11-02,TEST050
UNIT-43956,BATCH-2024-03080,8,Final,Pass,2024-11-02,TEST014
UNIT-43957,BATCH-2026-03081,3,Speaker,Pass,2026-04-01,TEST010
UNIT-43958,BATCH-2026-03081,4,Battery,Pass,2026-03-30,TEST013
UNIT-43959,BATCH-2026-03081,5,Screen,Pass,2026-04-02,TEST050
UNIT-43960,BATCH-2026-03081,4,Battery,Pass,2026-04-01,TEST044
UNIT-43961,BATCH-2026-03081,2,Camera,Pass,2026-04-04,TEST009
UNIT-43962,BATCH-2026-03081,6,Connectivity,Pass,2026-03-31,TEST014
UNIT-43963,BATCH-2026-03081,8,Final,Pass,2026-04-04,TEST044
UNIT-43964,BATCH-2026-03081,3,Speaker,Pass,2026-03-31,TEST002
UNIT-43965,BATCH-2026-03081,3,Speaker,Pass,2026-04-02,TEST044
UNIT-43966,BATCH-2026-03081,2,Camera,Pass,2026-04-02,TEST039
UNIT-43967,BATCH-2026-03081,5,Screen,Pass,2026-03-29,TEST041
UNIT-43968,BATCH-2026-03081,4,Battery,Pass,2026-04-03,TEST029
UNIT-43969,BATCH-2026-03081,4,Battery,Pass,2026-03-30,TEST002
UNIT-43970,BATCH-2026-03081,7,Thermal,Pass,2026-04-05,TEST007
UNIT-43971,BATCH-2026-03081,2,Camera,Pass,2026-04-05,TEST030
UNIT-43972,BATCH-2026-03081,4,Battery,Pass,2026-04-01,TEST036
UNIT-43973,BATCH-2026-03081,4,Battery,Pass,2026-03-31,TEST017
UNIT-43974,BATCH-2026-03081,2,Camera,Pass,2026-04-04,TEST014
UNIT-43975,BATCH-2025-03082,7,Thermal,Pass,2025-12-25,TEST044
UNIT-43976,BATCH-2025-03082,1,Electrical,Pass,2025-12-22,TEST039
UNIT-43977,BATCH-2025-03082,1,Electrical,Fail,2025-12-29,TEST027
UNIT-43978,BATCH-2025-03082,3,Speaker,Pass,2025-12-26,TEST016
UNIT-43979,BATCH-2025-03082,3,Speaker,Fail,2025-12-26,TEST039
UNIT-43980,BATCH-2025-03082,3,Speaker,Pass,2025-12-26,TEST047
UNIT-43981,BATCH-2025-03082,8,Final,Pass,2025-12-22,TEST009
